what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1432007597119
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1432007597119
os,sysinfo,,,"win32",1432007597119
arch,sysinfo,,,"x86_64",1432007597119
ws,sysinfo,,,"win32",1432007597119
locale,sysinfo,,,"en_US",1432007597119
processors,sysinfo,,,"4",1432007597119
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1432007597119
java.runtime.version,sysinfo,,,"1.7.0_55-b13",1432007597119
java.specification.name,sysinfo,,,"Java Platform API Specification",1432007597119
java.specification.vendor,sysinfo,,,"Oracle Corporation",1432007597119
java.specification.version,sysinfo,,,"1.7",1432007597119
java.vendor,sysinfo,,,"Oracle Corporation",1432007597119
java.version,sysinfo,,,"1.7.0_55",1432007597119
java.vm.info,sysinfo,,,"mixed mode",1432007597119
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1432007597119
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1432007597119
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1432007597119
java.vm.specification.version,sysinfo,,,"1.7",1432007597119
java.vm.vendor,sysinfo,,,"Oracle Corporation",1432007597119
java.vm.version,sysinfo,,,"24.55-b03",1432007597119
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1432007597309
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1432007597319
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1432007597349
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1432007601886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432007686896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432007922388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432007925198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008024712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008062609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008098117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432008105562
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1432008107272
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1432008107282
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1432008107292
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1432008107362
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1432008107402
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1432008111704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008113759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008116403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008120291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432008129722
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1432008129892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1432008129952
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1432008131022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1432008131062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432008133283
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1432008133935
started,bundle,org.testng.eclipse,6.9.4.201505101458,"org.testng.eclipse",1432008133965
